	SampleID	SiteName	Station	Session	Date	Time	Temp	Salinity	DO	DO_sat	pH	Turbidity	TotalN	TotalP	Phosphate	Silicate	NNN	NH4	Lat	Long	QA issues or comments
244	KKS180529	Kihei South (Lipoa)	KKS	15	05/29/18	08:00	26.5	32.5	5.73	85.30	8.08	4.68	198.08	8.93	8.66	1062.58	106.77	7.89	20.747334	-156.457881	
245	KKP180529	Kalama Park	KKP	15	05/29/18	08:16	26.0	34.8	6.27	93.60	8.12	4.39	142.20	6.45	5.24	411.02	50.98	6.01	20.730973	-156.453720	
246	KCP180529	Cove Park	KCP	15	05/29/18	08:30	25.9	33.0	6.37	94.20	8.12	1.84	666.80	33.53	30.26	2169.30	607.28	10.91	20.727434	-156.450077	
247	KKO180529	Kamaole Beach I	KKO	15	05/29/18	08:45	25.7	34.1	6.48	96.20	8.16	1.48	146.39	11.70	6.84	579.47	62.43	1.79	20.721985	-156.448183	
248	KKT180529	Kamaole Beach III	KKT	15	05/29/18	08:59	26.0	34.7	6.44	96.40	8.15	0.78	163.66	7.82	6.62	405.69	61.36	3.50	20.712908	-156.446596	
249	MML180530	Makena Landing	MML	15	05/30/18	07:46	25.2	34.6	6.68	98.90	8.15	2.48	136.54	8.94	7.65	450.74	58.25	4.80	20.653913	-156.441174	
250	MMB180530	Maluaka Beach	MMB	15	05/30/18	08:20	25.8	35.2	6.50	97.60	8.15	1.42	122.35	8.77	6.45	271.62	48.68	2.20	20.645598	-156.443859	
251	MON180530	Oneuli	MON	15	05/30/18	08:41	25.6	34.3	6.67	99.30	8.07	2.74	156.52	11.03	10.80	910.68	77.60	4.60	20.639866	-156.447406	
252	MBS180530	Makena Beach Shoreline	MBS	15	05/30/18	09:05	25.7	35.5	6.65	99.90	8.18	0.59	78.05	7.78	5.40	80.55	2.85	1.12	20.630610	-156.446183	
253	MAN180530	Ahihi North	MAN	15	05/30/18	09:27	25.8	35.3	7.06	106.10	8.12	0.94	81.37	9.52	8.38	319.99	8.11	4.94	20.618366	-156.437572	
254	MAS180530	Ahihi South	MAS	15	05/30/18	09:39	26.3	35.3	6.62	100.10	8.12	2.44	109.44	14.25	9.40	478.70	18.10	6.29	20.613800	-156.436853	
255	NHP180531	Haycraft Park	NHP	15	05/31/18	08:20	25.1	35.2	6.73	99.30	8.15	5.32	139.82	7.43	6.94	291.67	59.27	4.63	20.796414	-156.503198	
256	NKP180531	Kealia Pond	NKP	15	05/31/18	08:45	25.2	35.7	6.71	99.40	8.15	7.62	86.72	11.08	7.61	119.90	6.49	4.51	20.794936	-156.485587	
257	NSB180531	Sugar Beach	NSB	15	05/31/18	09:08	26.3	35.7	6.56	99.00	8.14	5.10	100.02	9.95	7.66	239.26	14.91	2.79	20.784204	-156.466463	
258	NKC180531	Kihei Canoe Club	NKC	15	05/31/18	09:30	26.2	35.0	6.55	98.40	8.11	7.47	306.32	12.28	8.20	601.17	231.73	2.56	20.781403	-156.463176	
259	NMP180531	Mai Poina 'Oe Ia'u	NMP	15	05/31/18	09:51	26.2	35.1	6.69	100.70	8.14	4.47	178.03	12.50	10.31	846.13	98.31	6.10	20.774894	-156.460776	
260	NKN180531	Kalepolepo North	NKN	15	05/31/18	10:05	26.4	32.8	6.69	99.80	8.15	13.13	280.96	15.33	13.32	1538.52	211.52	4.23	20.765132	-156.459344	
261	WKD180601	Kilohana Dr	WKD	15	06/01/18	08:00	25.6	35.3	6.67	99.40	8.15	1.17	114.50	9.59	5.95	202.29	35.84	3.66	20.702214	-156.445921	
262	WKB180601	Keawekapu Beach	WKB	15	06/01/18	08:35	25.7	35.7	6.75	101.10	8.18	0.31	83.10	7.69	4.72	38.25	6.43	3.73	20.695939	-156.444632	
263	WUL180601	Ulua Beach	WUL	15	06/01/18	08:55	25.9	34.8	6.59	98.60	8.14	1.00	210.54	8.51	5.68	239.99	134.91	4.60	20.691120	-156.444201	
264	WWA180601	Wailea Beach	WWA	15	06/01/18	09:25	26.1	35.5	6.58	99.20	8.19	0.48	97.50	6.82	4.34	58.85	12.46	4.54	20.681560	-156.443524	
265	WPL180601	Palauea	WPL	15	06/01/18	09:55	26.1	35.2	6.67	100.30	8.18	1.13	145.75	9.35	6.19	185.37	73.25	3.97	20.669565	-156.442907	
266	WPO180601	Poolenalena (Chang's Beach)	WPO	15	06/01/18	10:15	25.9	35.2	6.68	100.10	8.19	0.93	141.16	7.92	5.14	167.72	65.06	1.73	20.663390	-156.441968	
267	NKN180619	Kalepolepo North	NKN	16	06/19/18	08:01	26.1	33.6	5.78	86.20	8.14	2.33	231.66	11.42	8.69	885.09	108.48	5.27	20.765132	-156.459344	
268	KWP180619	Waipuilani Park	KWP	16	06/19/18	08:22	25.2	31.7	6.30	91.60	8.10	15.47	119.25	21.41	13.39	1189.07	42.58	4.98	20.755056	-156.459602	
269	KKS180619	Kihei South (Lipoa)	KKS	16	06/19/18	08:40	26.4	32.8	5.83	87.10	8.16	7.43	137.58	13.00	8.29	1024.13	72.94	4.13	20.747334	-156.457881	
270	KKP180619	Kalama Park	KKP	16	06/19/18	08:59	26.4	34.1	6.59	99.10	8.16	8.75	133.89	13.79	7.86	544.52	58.38	2.33	20.730973	-156.453720	
271	KCP180619	Cove Park	KCP	16	06/19/18	09:18	26.6	31.5	6.74	100.30	8.14	2.70	588.54	34.50	28.18	1966.27	385.03	7.63	20.727434	-156.450077	
272	MML180620	Makena Landing	MML	16	06/20/18	08:00	26.4	34.4	6.55	98.60	8.18	1.15	126.59	14.85	6.23	349.11	61.19	2.03	20.653913	-156.441174	
273	MMB180620	Maluaka Beach	MMB	16	06/20/18	08:25	27.0	34.9	6.54	99.80	8.18	1.25	108.68	14.82	6.12	243.06	48.83	0.35	20.645598	-156.443859	
274	MON180620	Oneuli	MON	16	06/20/18	08:50	26.7	35.1	6.57	99.80	8.12	1.28	92.13	12.49	5.13	282.12	19.25	4.23	20.639866	-156.447406	
275	MAN180620	Ahihi North	MAN	16	06/20/18	09:20	26.2	34.7	6.86	103.30	8.09	0.90	81.96	13.14	6.08	416.47	9.52	3.77	20.618366	-156.437572	
276	MAS180620	Ahihi South	MAS	16	06/20/18	09:25	26.1	35.2	6.27	94.50	8.13	0.50	71.23	16.78	6.45	93.55	13.82	8.17	20.613800	-156.436853	
277	NHP180621	Haycraft Park	NHP	16	06/21/18	08:12	26.3	34.7	6.72	101.20	8.15	2.49	110.50	14.07	5.53	356.06	55.87	2.52	20.796414	-156.503198	
278	NKP180621	Kealia Pond	NKP	16	06/21/18	08:38	25.9	35.2	6.72	100.60	8.18	1.16	67.91	13.94	7.63	61.52	9.21	0.89	20.794936	-156.485587	
279	NSB180621	Sugar Beach	NSB	16	06/21/18	09:00	26.9	35.1	6.66	101.50	8.18	4.59	91.78	12.75	7.33	200.98	27.48	1.10	20.784204	-156.466463	
280	NKC180621	Kihei Canoe Club	NKC	16	06/21/18	09:17	26.6	34.7	6.66	100.80	8.16	4.75	184.22	9.70	6.18	424.59	143.98	2.17	20.781403	-156.463176	
281	NMP180621	Mai Poina 'Oe Ia'u	NMP	16	06/21/18	09:32	27.2	33.5	6.55	99.40	8.14	2.07	244.23	13.48	10.51	1567.67	213.32	2.46	20.774894	-156.460776	
282	WKD180622	Kilohana Dr	WKD	16	06/22/18	07:59	26.5	34.9	6.53	98.70	8.16	0.71	106.42	11.21	5.66	251.98	54.11	2.17	20.702214	-156.445921	
283	WKB180622	Keawekapu Beach	WKB	16	06/22/18	08:25	26.6	35.1	6.65	100.60	8.16	0.59	84.04	12.71	5.37	138.95	19.44	2.92	20.695939	-156.444632	
284	WUL180622	Ulua Beach	WUL	16	06/22/18	08:55	26.7	34.5	6.61	100.60	8.14	0.92	160.57	15.81	4.65	214.36	102.77	2.23	20.691120	-156.444201	
285	WPL180622	Palauea	WPL	16	06/22/18	09:10	26.8	35.0	6.61	100.40	8.19	0.40	171.28	16.60	5.09	143.53	47.12	6.63	20.669565	-156.442907	
286	WPO180622	Poolenalena (Chang's Beach)	WPO	16	06/22/18	09:30	27.3	35.1	6.64	101.80	8.20	0.33	96.83	13.11	4.26	127.09	33.22	0.62	20.663390	-156.441968	
287	NKN180710	Kalepolepo North	NKN	17	07/10/18	07:50	26.6	33.2	5.71	85.50	8.16	0.85	207.46	15.35	7.09	954.70	140.48	5.50	20.765132	-156.459344	
288	KWP180710	Waipuilani Park	KWP	17	07/10/18	08:15	26.2	32.3	4.88	72.30	8.07	2.30	105.31	13.68	6.96	944.71	32.03	4.74	20.755056	-156.459602	
289	KKS180710	Kihei South (Lipoa)	KKS	17	07/10/18	08:35	27.2	32.9	5.29	79.90	8.13	3.41	104.46	14.15	4.93	789.34	32.33	4.12	20.747334	-156.457881	
290	KKP180710	Kalama Park	KKP	17	07/10/18	09:00	26.9	34.0	6.58	99.70	8.17	5.54	162.33	14.19	7.65	601.27	113.56	5.02	20.730973	-156.453720	
291	KCP180710	Cove Park	KCP	17	07/10/18	09:15	27.5	30.7	6.50	97.50	8.14	6.83	631.19	37.89	27.51	2032.47	394.44	10.16	20.727434	-156.450077	
292	MML180711	Makena Landing	MML	17	07/11/18	07:52	26.3	33.7	6.39	95.20	8.14	1.95	177.12	14.51	10.25	820.35	130.91	3.28	20.653913	-156.441174	
293	MMB180711	Maluaka Beach	MMB	17	07/11/18	08:24	26.7	34.6	6.36	96.10	8.17	0.58	139.99	14.89	5.96	316.42	78.09	5.22	20.645598	-156.443859	
294	MON180711	Oneuli	MON	17	07/11/18	08:50	26.9	34.2	6.46	97.80	8.10	2.17	140.51	15.29	12.56	1045.01	98.91	4.11	20.639866	-156.447406	
295	MAN180711	Ahihi North	MAN	17	07/11/18	09:14	26.7	34.8	7.18	108.60	8.18	1.58	116.43	15.21	7.73	350.11	15.07	5.06	20.618366	-156.437572	
296	MAS180711	Ahihi South	MAS	17	07/11/18	09:35	26.7	32.2	6.56	99.00	8.13	1.72	86.68	14.84	12.40	708.58	29.75	11.93	20.613800	-156.436853	
297	NHP180712	Haycraft Park	NHP	17	07/12/18	08:15	25.9	34.3	6.66	99.30	8.13	5.26	146.87	15.25	5.95	514.72	104.36	3.35	20.796414	-156.503198	
298	NKP180712	Kealia Pond	NKP	17	07/12/18	08:40	25.8	35.4	6.52	97.40	8.20	1.26	73.75	14.99	4.92	66.71	6.69	2.18	20.794936	-156.485587	
299	NSB180712	Sugar Beach	NSB	17	07/12/18	08:55	26.4	35.1	6.52	98.40	8.19	4.57	74.09	15.58	5.68	200.68	10.29	3.99	20.784204	-156.466463	
300	NKC180712	Kihei Canoe Club	NKC	17	07/12/18	09:15	26.8	34.3	6.47	98.00	8.11	5.34	343.98	15.01	8.07	811.31	292.41	3.08	20.781403	-156.463176	
301	NMP180712	Mai Poina 'Oe Ia'u	NMP	17	07/12/18	09:30	26.8	32.1	6.65	99.60	8.13	2.49	484.72	15.12	10.97	2119.18	408.61	3.03	20.774894	-156.460776	
302	WKD180713	Kilohana Dr	WKD	17	07/13/18	07:55	26.5	34.8	6.55	99.00	8.18	1.29	106.26	13.52	6.05	240.53	34.38	1.70	20.702214	-156.445921	
303	WKB180713	Keawekapu Beach	WKB	17	07/13/18	08:18	26.5	35.1	6.48	98.20	8.19	0.56	84.93	15.05	4.17	103.21	11.56	5.91	20.695939	-156.444632	
304	WUL180713	Ulua Beach	WUL	17	07/13/18	08:36	26.7	34.5	6.47	97.90	8.16	1.31	200.21	11.13	5.47	282.93	153.21	5.66	20.691120	-156.444201	
305	WPL180713	Palauea	WPL	17	07/13/18	09:00	26.9	34.7	6.53	99.40	8.16	1.16	203.52	14.79	6.31	285.66	100.56	9.29	20.669565	-156.442907	
306	WPO180713	Poolenalena (Chang's Beach)	WPO	17	07/13/18	09:13	26.8	35.1	#N/A	99.90	8.22	0.57	124.45	12.86	4.95	127.18	35.01	7.45	20.663390	-156.441968	DO QA'ed out
307	NKN180731	Kalepolepo North	NKN	18	07/31/18	08:10	27.1	33.8	6.23	94.60	8.17	0.67	203.52	12.59	5.51	762.31	108.37	5.18	20.765132	-156.459344	
308	KWP180731	Waipuilani Park	KWP	18	07/31/18	08:25	27.6	32.0	4.95	75.10	8.06	5.18	198.16	15.83	10.09	1246.27	100.95	9.01	20.755056	-156.459602	
309	KKS180731	Kihei South (Lipoa)	KKS	18	07/31/18	08:45	28.5	33.7	5.56	86.20	8.14	3.75	234.77	12.61	8.19	1017.07	140.53	7.03	20.747334	-156.457881	
310	KKP180731	Kalama Park	KKP	18	07/31/18	09:06	28.3	34.4	6.29	97.80	8.14	6.92	146.52	12.30	6.88	460.40	61.81	8.29	20.730973	-156.453720	
311	KCP180731	Cove Park	KCP	18	07/31/18	09:20	28.1	32.4	6.29	96.50	8.15	1.32	550.25	33.75	24.14	1776.02	495.45	6.06	20.727434	-156.450077	
312	MML180801	Makena Landing	MML	18	08/01/18	08:05	27.1	34.8	6.47	98.60	8.18	1.33	106.37	11.55	5.62	230.45	34.65	2.77	20.653913	-156.441174	
313	MMB180801	Maluaka Beach	MMB	18	08/01/18	08:35	27.6	35.2	6.45	99.60	8.18	1.36	108.70	10.72	5.55	171.63	27.62	1.61	20.645598	-156.443859	
314	MON180801	Oneuli	MON	18	08/01/18	08:55	27.7	35.2	6.63	102.30	8.18	4.33	86.62	8.82	3.84	216.79	16.69	2.96	20.639866	-156.447406	
315	MAN180801	Ahihi North	MAN	18	08/01/18	09:25	27.4	35.1	7.17	110.20	8.19	1.08	96.27	9.82	4.75	124.26	9.05	4.78	20.618366	-156.437572	
316	MAS180801	Ahihi South	MAS	18	08/01/18	09:35	27.5	34.7	6.55	100.80	8.15	0.92	86.01	10.22	5.61	230.05	15.45	3.90	20.613800	-156.436853	
317	NHP180802	Haycraft Park	NHP	18	08/02/18	08:15	26.2	34.7	6.47	97.20	8.13	3.55	143.10	11.69	6.13	470.13	75.18	3.78	20.796414	-156.503198	
318	NKP180802	Kealia Pond	NKP	18	08/02/18	08:45	26.7	35.6	6.54	99.60	8.20	1.23	73.69	8.87	4.55	73.18	3.75	2.27	20.794936	-156.485587	
319	NSB180802	Sugar Beach	NSB	18	08/02/18	09:05	27.4	35.4	6.48	99.60	8.18	3.60	97.80	10.07	5.50	236.16	21.59	1.88	20.784204	-156.466463	
320	NKC180802	Kihei Canoe Club	NKC	18	08/02/18	09:20	27.5	35.1	6.45	99.20	8.18	3.66	147.99	8.76	5.98	329.00	88.08	8.26	20.781403	-156.463176	
321	NMP180802	Mai Poina 'Oe Ia'u	NMP	18	08/02/18	09:39	27.4	33.2	6.42	97.60	8.13	2.13	286.94	13.15	9.63	1663.70	234.60	3.77	20.774894	-156.460776	
322	WKD180803	Kilohana Dr	WKD	18	08/03/18	07:53	26.6	35.3	6.58	100.00	8.20	1.36	80.41	12.66	4.51	127.73	12.63	4.76	20.702214	-156.445921	
323	WKB180803	Keawekapu Beach	WKB	18	08/03/18	08:12	26.8	35.2	6.56	99.80	8.19	1.23	162.46	11.86	6.31	157.36	21.03	5.41	20.695939	-156.444632	
324	WUL180803	Ulua Beach	WUL	18	08/03/18	08:32	27.0	35.4	6.56	100.30	8.20	0.85	111.68	9.38	4.34	95.19	14.78	8.15	20.691120	-156.444201	
325	WPL180803	Palauea	WPL	18	08/03/18	08:55	27.4	35.4	6.54	100.50	8.20	1.66	89.62	9.51	4.22	106.01	14.78	3.00	20.669565	-156.442907	
326	WPO180803	Poolenalena (Chang's Beach)	WPO	18	08/03/18	09:12	27.5	35.4	6.56	101.30	8.22	0.25	91.81	8.51	3.16	74.07	11.61	3.64	20.663390	-156.441968	
327	NKN180821	Kalepolepo North	NKN	19	08/21/18	07:55	26.9	31.6	5.92	88.50	8.13	1.74	265.09	12.61	9.79	1600.52	231.87	7.30	20.765132	-156.459344	
328	KWP180821	Waipuilani Park	KWP	19	08/21/18	08:28	26.4	31.8	5.58	83.00	8.11	4.95	168.95	14.42	10.51	1250.79	82.20	7.93	20.755056	-156.459602	
329	KKS180821	Kihei South (Lipoa)	KKS	19	08/21/18	08:40	27.5	33.4	4.99	76.00	8.10	5.19	109.11	7.34	4.98	761.31	39.14	2.89	20.747334	-156.457881	
330	KKP180821	Kalama Park	KKP	19	08/21/18	09:00	27.3	34.0	6.51	99.20	8.16	7.01	136.22	5.59	3.95	538.99	59.80	3.18	20.730973	-156.453720	
331	KCP180821	Cove Park	KCP	19	08/21/18	09:13	28.2	32.9	6.16	94.90	8.16	1.84	450.17	27.40	13.79	1485.03	408.18	3.59	20.727434	-156.450077	
332	MML180822	Makena Landing	MML	19	08/22/18	07:52	27.3	26.2	6.44	94.00	8.17	1.20	138.12	14.22	7.81	481.05	69.78	7.35	20.653913	-156.441174	
333	MMB180822	Maluaka Beach	MMB	19	08/22/18	08:25	27.7	34.7	6.23	96.20	8.18	1.33	145.70	10.25	6.44	374.14	99.70	2.96	20.645598	-156.443859	
334	MAN180822	Ahihi North	MAN	19	08/22/18	09:04	27.5	34.8	7.17	110.10	8.15	1.12	133.05	14.96	11.49	468.34	21.00	8.53	20.618366	-156.437572	
335	NKN180911	Kalepolepo North	NKN	20	09/11/18	08:00	26.8	32.9	6.35	95.70	8.14	4.73	251.90	15.71	12.07	1246.41	151.04	3.40	20.765132	-156.459344	
336	KWP180911	Waipuilani Park	KWP	20	09/11/18	08:17	26.5	32.9	6.33	95.00	8.12	19.70	187.22	17.71	14.67	1073.42	98.02	3.92	20.755056	-156.459602	
337	KKS180911	Kihei South (Lipoa)	KKS	20	09/11/18	08:37	27.2	33.3	6.04	92.10	8.14	5.32	136.15	12.20	9.96	865.20	57.41	2.76	20.747334	-156.457881	
338	KKP180911	Kalama Park	KKP	20	09/11/18	08:52	27.0	33.8	6.36	96.90	8.15	5.53	138.36	15.97	8.02	517.32	45.62	10.46	20.730973	-156.453720	
339	KCP180911	Cove Park	KCP	20	09/11/18	09:11	27.2	31.6	6.52	98.40	8.14	4.01	558.27	33.18	31.20	1763.76	533.52	4.80	20.727434	-156.450077	
340	NHP180913	Haycraft Park	NHP	20	09/13/18	08:25	26.8	34.8	6.44	98.00	8.17	8.75	129.82	12.51	7.76	336.16	67.33	5.88	20.796414	-156.503198	
341	NKP180913	Kealia Pond	NKP	20	09/13/18	08:50	27.0	35.4	6.44	98.50	8.20	1.46	65.89	9.84	5.10	45.43	2.59	1.48	20.794936	-156.485587	
342	NSB180913	Sugar Beach	NSB	20	09/13/18	09:20	28.0	35.3	6.44	100.40	8.19	2.38	104.46	11.87	7.12	233.97	27.83	1.83	20.784204	-156.466463	
343	NKC180913	Kihei Canoe Club	NKC	20	09/13/18	09:50	28.1	34.9	6.41	99.90	8.18	2.49	189.99	12.55	8.32	481.39	142.92	1.60	20.781403	-156.463176	
344	NMP180913	Mai Poina 'Oe Ia'u	NMP	20	09/13/18	10:11	27.7	34.1	6.46	99.70	8.17	3.08	207.52	12.80	9.23	965.80	159.65	1.66	20.774894	-156.460776	
345	WKD180914	Kilohana Dr	WKD	20	09/14/18	07:52	27.2	35.6	6.41	98.80	8.20	0.75	77.69	10.90	5.60	106.37	10.04	1.57	20.702214	-156.445921	
346	WKB180914	Keawekapu Beach	WKB	20	09/14/18	08:18	27.6	35.2	6.48	99.90	8.15	0.76	66.09	8.77	4.58	79.47	5.86	3.16	20.695939	-156.444632	
347	WUL180914	Ulua Beach	WUL	20	09/14/18	08:37	27.5	35.3	6.47	99.80	8.18	0.85	79.32	9.00	5.02	95.50	11.03	2.17	20.691120	-156.444201	
348	WPL180914	Palauea	WPL	20	09/14/18	08:58	27.6	35.4	6.46	99.90	8.18	0.87	74.42	9.72	5.23	83.93	11.98	2.91	20.669565	-156.442907	
349	WPO180914	Poolenalena (Chang's Beach)	WPO	20	09/14/18	09:25	28.2	35.5	6.47	101.10	8.21	0.37	78.51	10.60	5.40	98.99	8.83	2.19	20.663390	-156.441968	
350	NKN181002	Kalepolepo North	NKN	21	10/02/18	08:00	27.8	34.5	5.80	85.30	8.10	2.23	138.38	9.45	5.96	484.81	56.17	3.20	20.765132	-156.459344	
351	KWP181002	Waipuilani Park	KWP	21	10/02/18	08:15	26.0	33.2	6.16	91.40	8.02	22.17	125.65	11.97	10.63	735.79	33.02	4.27	20.755056	-156.459602	
352	KKS181002	Kihei South (Lipoa)	KKS	21	10/02/18	08:35	27.4	33.7	5.92	90.20	8.11	9.43	112.30	8.59	7.51	616.11	39.83	6.22	20.747334	-156.457881	
353	KKP181002	Kalama Park	KKP	21	10/02/18	08:55	27.3	34.1	6.61	100.60	8.14	10.10	233.02	10.82	7.78	535.29	137.78	3.44	20.730973	-156.453720	
354	KCP181002	Cove Park	KCP	21	10/02/18	09:10	27.7	33.6	6.47	99.00	8.14	3.02	378.00	23.25	20.98	1016.06	278.60	11.93	20.727434	-156.450077	
355	MML181003	Makena Landing	MML	21	10/03/18	08:01	27.1	26.5	6.97	102.20	8.14	3.08	128.12	10.47	7.77	339.33	31.49	6.79	20.653913	-156.441174	
356	MMB181003	Maluaka Beach	MMB	21	10/03/18	08:36	27.8	35.1	6.46	99.90	8.14	0.90	113.48	9.08	5.53	196.64	28.52	3.13	20.645598	-156.443859	
357	MON181003	Oneuli	MON	21	10/03/18	08:52	27.8	35.1	6.69	103.30	8.13	2.94	85.06	8.62	4.16	195.18	6.34	3.51	20.639866	-156.447406	
358	MAN181003	Ahihi North	MAN	21	10/03/18	09:15	27.8	35.2	6.91	106.80	8.11	2.17	78.28	7.69	4.34	166.90	2.80	4.06	20.618366	-156.437572	
359	MAS181003	Ahihi South	MAS	21	10/03/18	09:28	28.1	35.4	6.45	104.00	8.12	1.80	84.31	9.80	5.82	106.40	6.40	4.20	20.613800	-156.436853	
360	NHP181004	Haycraft Park	NHP	21	10/04/18	08:20	27.4	35.0	6.69	103.00	8.15	4.47	121.70	8.22	5.12	218.30	27.13	4.38	20.796414	-156.503198	
361	NKP181004	Kealia Pond	NKP	21	10/04/18	08:46	27.5	35.3	6.74	104.00	8.17	3.17	78.70	8.68	4.87	88.41	2.95	3.22	20.794936	-156.485587	
362	NMP181004	Mai Poina 'Oe Ia'u	NMP	21	10/04/18	09:37	28.1	35.1	6.58	102.60	8.17	4.95	105.27	8.89	6.17	351.00	30.92	2.69	20.774894	-156.460776	
363	WPL181005	Palauea	WPL	21	10/05/18	08:12	27.5	26.6	6.98	103.00	8.17	5.02	180.21	10.69	7.83	240.19	68.15	7.17	20.669565	-156.442907	
364	WPO181005	Poolenalena (Chang's Beach)	WPO	21	10/05/18	08:30	27.9	27.1	6.92	103.10	8.19	3.87	109.14	9.66	5.22	101.55	6.63	3.43	20.663390	-156.441968	
365	WUL181005	Ulua Beach	WUL	21	10/05/18	08:50	27.8	35.1	6.66	103.10	8.17	6.22	153.24	10.39	7.41	168.63	47.67	6.79	20.691120	-156.444201	
366	WKB181005	Keawekapu Beach	WKB	21	10/05/18	09:10	27.9	35.3	6.62	102.80	8.18	4.68	98.07	10.42	6.37	97.23	10.94	2.50	20.695939	-156.444632	
